id,name,group,section,provisional,country,url,image,pdf
354,CHIEN COURANT POLONAIS,"Chiens courants, Chiens de recherche au sang et Races apparentées",Chiens courants,,POLOGNE,https://www.fci.be/fr/nomenclature/CHIEN-COURANT-POLONAIS-354.html,,https://www.fci.be/Nomenclature/Standards/354g06-fr.pdf
355,BERGER DE BOSNIE-HERZEGOVINE ET DE CROATIE,Chiens de type Pinscher et Schnauzer,Molossoïdes,,"BOSNIE-HERZEGOVINE, CROATIE",https://www.fci.be/fr/nomenclature/BERGER-DE-BOSNIE-HERZEGOVINE-ET-DE-CROATIE-355.html,https://www.fci.be/Nomenclature/Illustrations/355g02.jpg,https://www.fci.be/Nomenclature/Standards/355g02-fr.pdf
356,CHIEN DE FERME DANO-SUEDOIS,Chiens de type Pinscher et Schnauzer,Type Pinscher et Schnauzer,,"DANEMARK, SUEDE",https://www.fci.be/fr/nomenclature/CHIEN-DE-FERME-DANO-SUEDOIS-356.html,https://www.fci.be/Nomenclature/Illustrations/356g02.jpg,https://www.fci.be/Nomenclature/Standards/356g02-fr.pdf
357,CHIEN DE BERGER ROUMAIN DE BUCOVINE,Chiens de type Pinscher et Schnauzer,Molossoïdes,,ROUMANIE,https://www.fci.be/fr/nomenclature/CHIEN-DE-BERGER-ROUMAIN-DE-BUCOVINE-357.html,https://www.fci.be/Nomenclature/Illustrations/357g02.jpg,https://www.fci.be/Nomenclature/Standards/357g02-fr.pdf
358,BANGKAEW DE THAILANDE,Chiens de type Spitz et de type primitif,Spitz asiatiques et races apparentées,,THAILANDE,https://www.fci.be/fr/nomenclature/BANGKAEW-DE-THAILANDE-358.html,https://www.fci.be/Nomenclature/Illustrations/358g05.jpg,https://www.fci.be/Nomenclature/Standards/358g05-fr.pdf
359,BULL TERRIER MINIATURE,Terriers,Terriers de type bull,,GRANDE-BRETAGNE,https://www.fci.be/fr/nomenclature/BULL-TERRIER-MINIATURE-359.html,https://www.fci.be/Nomenclature/Illustrations/359g03.jpg,https://www.fci.be/Nomenclature/Standards/359g03-fr.pdf
360,LANCASHIRE HEELER,Chiens de berger et de bouvier,Chiens de berger,01/05/2016,ANGLETERRE,https://www.fci.be/fr/nomenclature/LANCASHIRE-HEELER-360.html,https://www.fci.be/Nomenclature/Illustrations/360g01.jpg,https://www.fci.be/Nomenclature/Standards/360g01-fr.pdf
361,SEGUGIO MAREMMANO,"Chiens courants, Chiens de recherche au sang et Races apparentées",Chiens courants,01/03/2018,ITALIE,https://www.fci.be/fr/nomenclature/SEGUGIO-MAREMMANO-361.html,https://www.fci.be/Nomenclature/Illustrations/361g06-1.jpg,https://www.fci.be/Nomenclature/Standards/361g06-fr.pdf
362,CHIEN DE BALI -  KINTAMANI,Chiens de type Spitz et de type primitif,Spitz asiatiques et races apparentées,20/02/2019,INDONESIE,https://www.fci.be/fr/nomenclature/CHIEN-DE-BALI-KINTAMANI-362.html,https://www.fci.be/Nomenclature/Illustrations/362g05.jpg,https://www.fci.be/Nomenclature/Standards/362g05-fr.pdf
363,RATIER DE PRAGUE,Chiens d'agrément et de compagnie,Epagneul Nain Continental et autres,29/04/2019,REPUBLIQUE TCHEQUE,https://www.fci.be/fr/nomenclature/RATIER-DE-PRAGUE-363.html,https://www.fci.be/Nomenclature/Illustrations/363g09-1.jpg,https://www.fci.be/Nomenclature/Standards/363g09-fr.pdf
364,CHIEN DE BERGER DE BOHÊME - BERGER DE BOHÊME,Chiens de berger et de bouvier,Chiens de berger,29/04/2019,REPUBLIQUE TCHEQUE,https://www.fci.be/fr/nomenclature/CHIEN-DE-BERGER-DE-BOHEME-BERGER-DE-BOHEME-364.html,https://www.fci.be/Nomenclature/Illustrations/364g01-1.jpg,https://www.fci.be/Nomenclature/Standards/364g01-fr.pdf
365,LAÏKA DE IAKOUTIE,Chiens de type Spitz et de type primitif,Chiens nordiques de traîneau,04/09/2019,RUSSIE (FEDERATION DE),https://www.fci.be/fr/nomenclature/LAIKA-DE-IAKOUTIE-365.html,https://www.fci.be/Nomenclature/Illustrations/365g05-1.jpg,https://www.fci.be/Nomenclature/Standards/365g05-fr.pdf
366,CHIEN COURANT D'ESTONIE,"Chiens courants, Chiens de recherche au sang et Races apparentées",Chiens courants,04/09/2019,ESTONIE,https://www.fci.be/fr/nomenclature/CHIEN-COURANT-D-ESTONIE-366.html,https://www.fci.be/Nomenclature/Illustrations/366g06.jpg,https://www.fci.be/Nomenclature/Standards/366g06-fr.pdf
367,BERGER MINIATURE AMÉRICAIN,Chiens de berger et de bouvier,Chiens de berger,04/09/2019,ETATS-UNIS,https://www.fci.be/fr/nomenclature/BERGER-MINIATURE-AMERICAIN-367.html,,https://www.fci.be/Nomenclature/Standards/367g01-fr.pdf
368,MÂTIN TRANSMONTANO,Chiens de type Pinscher et Schnauzer,Molossoïdes,26/02/2020,PORTUGAL,https://www.fci.be/fr/nomenclature/MATIN-TRANSMONTANO-368.html,https://www.fci.be/Nomenclature/Illustrations/368g02.jpg,https://www.fci.be/Nomenclature/Standards/368g02-fr.pdf
369,BULLDOG CONTINENTAL,Chiens de type Pinscher et Schnauzer,Molossoïdes,30/03/2022,SUISSE,https://www.fci.be/fr/nomenclature/BULLDOG-CONTINENTAL-369.html,https://www.fci.be/Nomenclature/Illustrations/369g02.jpg,https://www.fci.be/Nomenclature/Standards/369g02-fr.pdf
370,RATIER VALENCIEN,Terriers,Terriers de grande et moyenne taille,21/06/2022,ESPAGNE,https://www.fci.be/fr/nomenclature/RATIER-VALENCIEN-370.html,https://www.fci.be/Nomenclature/Illustrations/370g03.jpg,https://www.fci.be/Nomenclature/Standards/370g03-fr.pdf
371,TERRIER ANDALOU,Terriers,Terriers de grande et moyenne taille,03/09/2024,ESPAGNE,https://www.fci.be/fr/nomenclature/TERRIER-ANDALOU-371.html,https://www.fci.be/Nomenclature/Illustrations/371g03.jpg,https://www.fci.be/Nomenclature/Standards/371g03-fr.pdf
372,KAZAKH TAZY,Lévriers,Lévriers à poil long ou frangé,03/09/2024,KAZAKHSTAN,https://www.fci.be/fr/nomenclature/KAZAKH-TAZY-372.html,https://www.fci.be/Nomenclature/Illustrations/372g10-1.jpg,
373,CHIEN DE BERGER ROUMAIN CORB,Chiens de type Pinscher et Schnauzer,Molossoïdes,17/09/2024,ROUMANIE,https://www.fci.be/fr/nomenclature/CHIEN-DE-BERGER-ROUMAIN-CORB-373.html,https://www.fci.be/Nomenclature/Illustrations/373g02.jpg,https://www.fci.be/Nomenclature/Standards/373g02-fr.pdf
